Iteration,Energy,Positional_error,Obstacle_distance,Task success,RNS,HV,Parameters
101,60.64,3.29,0.5,0,0.2,0.66,"{'controller_frequency': 4.62512144818902, 'planner_patience': 3.5264549143612385, 'controller_patience': 3.7034599632024765, 'conservative_reset_dist': 1.8165791369974613, 'acc_lim_theta': 4.822475810162723, 'acc_lim_trans': 0.3099745515733957, 'acc_lim_x': 4.275023981928825, 'forward_point_distance': 0.4889909796416759, 'goal_distance_bias': 5.664786114357412, 'max_scaling_factor': 0.25652032122015955, 'max_vel_theta': 0.5217029028572142, 'max_vel_trans': 0.6958702070172876, 'max_vel_x': 0.3975653353147209, 'min_vel_theta': 2.9529185383580625, 'min_vel_trans': 0.18386873695999384, 'min_vel_x': -0.00359515193849802, 'occdist_scale': 0.31334686460904776, 'oscillation_reset_angle': 0.2591981139034033, 'path_distance_bias': 36.705847792327404, 'scaling_speed': 0.21005359217524527, 'sim_granularity': 0.02898983255960047, 'sim_time': 0.804312233813107, 'stop_time_buffer': 0.7407411884516477, 'theta_stopped_vel': 0.051435299124568706, 'trans_stopped_vel': 0.12803515093401074, 'vth_samples': 15, 'vx_samples': 3, 'vy_samples': 2, 'publish_frequency': 4.198577123694122, 'resolution': 0.023468793984502554, 'transform_tolerance': 0.8262401239946484, 'update_frequency': 1.554635222069919, 'cost_scaling_factor': 17.582543404772878, 'inflation_radius': 1.396609155088663, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
102,84.56,1.07,0.75,0,0.4,0.73,"{'controller_frequency': 3.4056741073727608, 'planner_patience': 4.845992479473352, 'controller_patience': 6.103831458836794, 'conservative_reset_dist': 3.927394110709429, 'acc_lim_theta': 2.150530731584877, 'acc_lim_trans': 0.4965281121432782, 'acc_lim_x': 1.2389905452728271, 'forward_point_distance': 0.453782772552222, 'goal_distance_bias': 34.180521415546536, 'max_scaling_factor': 0.2822199944406748, 'max_vel_theta': 0.7745631160214543, 'max_vel_trans': 0.35738464691676197, 'max_vel_x': 0.4811130791902542, 'min_vel_theta': 2.261547018773854, 'min_vel_trans': 0.15665416289120915, 'min_vel_x': -0.12526043141260743, 'occdist_scale': 0.28770957491360605, 'oscillation_reset_angle': 0.1233844678848982, 'path_distance_bias': 38.800620548427105, 'scaling_speed': 0.18086459767073393, 'sim_granularity': 0.04046383350156248, 'sim_time': 2.00621815957129, 'stop_time_buffer': 0.7531529951840639, 'theta_stopped_vel': 0.1470727503299713, 'trans_stopped_vel': 0.0726625882089138, 'vth_samples': 24, 'vx_samples': 9, 'vy_samples': 3, 'publish_frequency': 4.660374144092202, 'resolution': 0.08345440427772702, 'transform_tolerance': 0.3546392386779189, 'update_frequency': 4.105593477375805, 'cost_scaling_factor': 18.567638115026057, 'inflation_radius': 1.1577694181352853, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
103,76.64,0.65,0.64,0,0.4,0.77,"{'controller_frequency': 4.575882390141487, 'planner_patience': 5.242729220539331, 'controller_patience': 3.9625869765877724, 'conservative_reset_dist': 3.321609567850828, 'acc_lim_theta': 3.7791884266771376, 'acc_lim_trans': 0.1761518009006977, 'acc_lim_x': 3.888794869184494, 'forward_point_distance': 0.5806620343588292, 'goal_distance_bias': 17.10023134481162, 'max_scaling_factor': 0.13655607663094999, 'max_vel_theta': 1.804335091728717, 'max_vel_trans': 0.3805891260970384, 'max_vel_x': 0.3268176385201514, 'min_vel_theta': 2.0311880484223366, 'min_vel_trans': 0.1363663465715945, 'min_vel_x': -0.21004035975784063, 'occdist_scale': 0.056003300938755274, 'oscillation_reset_angle': 0.17564530447125437, 'path_distance_bias': 32.69863370805979, 'scaling_speed': 0.2785839043557644, 'sim_granularity': 0.020092334747314453, 'sim_time': 2.0030558183789253, 'stop_time_buffer': 0.39054078906774514, 'theta_stopped_vel': 0.05670111821964383, 'trans_stopped_vel': 0.14078538203611968, 'vth_samples': 23, 'vx_samples': 4, 'vy_samples': 6, 'publish_frequency': 2.4261762844398618, 'resolution': 0.023544764323160054, 'transform_tolerance': 1.5140164176002144, 'update_frequency': 2.0280870366841555, 'cost_scaling_factor': 19.250515524297953, 'inflation_radius': 0.5796305101364851, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
104,182.24,4.82,0.78,0,0.0,0.37,"{'controller_frequency': 4.341282449662685, 'planner_patience': 3.1748621687293053, 'controller_patience': 3.847403112798929, 'conservative_reset_dist': 1.129093948751688, 'acc_lim_theta': 3.062726349476725, 'acc_lim_trans': 0.4337357562035322, 'acc_lim_x': 2.0362338684499264, 'forward_point_distance': 0.5171395166777074, 'goal_distance_bias': 7.077250969596207, 'max_scaling_factor': 0.13273803628981115, 'max_vel_theta': 1.910676776431501, 'max_vel_trans': 0.6108030290342867, 'max_vel_x': 0.6258653693832457, 'min_vel_theta': 1.5068199061788619, 'min_vel_trans': 0.14776694756001235, 'min_vel_x': -0.09347443236038089, 'occdist_scale': 0.10172491976991296, 'oscillation_reset_angle': 0.41201379410922534, 'path_distance_bias': 14.443057887256145, 'scaling_speed': 0.2675937511026859, 'sim_granularity': 0.0249483467079699, 'sim_time': 1.549124333076179, 'stop_time_buffer': 1.1277524335309863, 'theta_stopped_vel': 0.13632035925984382, 'trans_stopped_vel': 0.09933397471904754, 'vth_samples': 20, 'vx_samples': 4, 'vy_samples': 0, 'publish_frequency': 5.238987932913005, 'resolution': 0.1367544799670577, 'transform_tolerance': 0.9551866116002203, 'update_frequency': 5.626678875647485, 'cost_scaling_factor': 6.13396732788533, 'inflation_radius': 1.449085473641753, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
105,99.16,0.19,0.4,0,0.6,0.74,"{'controller_frequency': 6.636543765664101, 'planner_patience': 6.225899491459131, 'controller_patience': 6.576092965900898, 'conservative_reset_dist': 4.178882852196693, 'acc_lim_theta': 4.261233906913549, 'acc_lim_trans': 0.21648096553981305, 'acc_lim_x': 3.4677722938358784, 'forward_point_distance': 0.3672813981771469, 'goal_distance_bias': 19.64037323370576, 'max_scaling_factor': 0.4883338857442141, 'max_vel_theta': 1.8839070424437523, 'max_vel_trans': 0.3378603378776461, 'max_vel_x': 0.34578997241333126, 'min_vel_theta': 1.716133140027523, 'min_vel_trans': 0.16940618716180325, 'min_vel_x': -0.05891265710815788, 'occdist_scale': 0.1277778005693108, 'oscillation_reset_angle': 0.44310065433382995, 'path_distance_bias': 45.3345388174057, 'scaling_speed': 0.20585906133055687, 'sim_granularity': 0.018073892556130886, 'sim_time': 1.5040568094700575, 'stop_time_buffer': 1.273295183107257, 'theta_stopped_vel': 0.10412504021078348, 'trans_stopped_vel': 0.07838113978505135, 'vth_samples': 28, 'vx_samples': 9, 'vy_samples': 9, 'publish_frequency': 3.3732092371210456, 'resolution': 0.03586497187614441, 'transform_tolerance': 1.0773119550198318, 'update_frequency': 2.9268709514290094, 'cost_scaling_factor': 14.849211965687573, 'inflation_radius': 0.4400082796812057, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
106,156.32,0.76,0.4,0,0.6,0.58,"{'controller_frequency': 3.4537785314023495, 'planner_patience': 4.976891979575157, 'controller_patience': 3.236347734928131, 'conservative_reset_dist': 4.113332320004702, 'acc_lim_theta': 4.020053510274739, 'acc_lim_trans': 0.42880517877638347, 'acc_lim_x': 4.020734760910273, 'forward_point_distance': 0.36069581089541314, 'goal_distance_bias': 27.285361769609153, 'max_scaling_factor': 0.2520112365484238, 'max_vel_theta': 1.0650769099593163, 'max_vel_trans': 0.5407512485515327, 'max_vel_x': 0.6282803054898978, 'min_vel_theta': 2.3020593440160155, 'min_vel_trans': 0.17003333419561387, 'min_vel_x': -0.10070921704173089, 'occdist_scale': 0.468943101214245, 'oscillation_reset_angle': 0.33740476295351984, 'path_distance_bias': 47.10752125829458, 'scaling_speed': 0.1850180024281144, 'sim_granularity': 0.02051794529892504, 'sim_time': 0.7408581534400582, 'stop_time_buffer': 1.4851430490612985, 'theta_stopped_vel': 0.14272060310468077, 'trans_stopped_vel': 0.09765165718272328, 'vth_samples': 21, 'vx_samples': 7, 'vy_samples': 8, 'publish_frequency': 3.089847573079169, 'resolution': 0.14181077303364872, 'transform_tolerance': 0.2077494014054537, 'update_frequency': 1.3404692094773054, 'cost_scaling_factor': 15.490237687714398, 'inflation_radius': 1.3257019657641649, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
107,109.16,0.55,0.4,0,0.2,0.7,"{'controller_frequency': 4.311952900141478, 'planner_patience': 6.2232133857905865, 'controller_patience': 5.712794926017523, 'conservative_reset_dist': 4.983555011451244, 'acc_lim_theta': 5.027659455407411, 'acc_lim_trans': 0.17705706469714644, 'acc_lim_x': 4.823856964707375, 'forward_point_distance': 0.375866967625916, 'goal_distance_bias': 22.088662981987, 'max_scaling_factor': 0.1446315247565508, 'max_vel_theta': 1.9680446102283895, 'max_vel_trans': 0.383742137812078, 'max_vel_x': 0.32233485379256305, 'min_vel_theta': 2.3349400176666677, 'min_vel_trans': 0.19854215960949662, 'min_vel_x': -0.12505516977980732, 'occdist_scale': 0.4436936329584569, 'oscillation_reset_angle': 0.41286629289388654, 'path_distance_bias': 16.268382370471954, 'scaling_speed': 0.18157197851687668, 'sim_granularity': 0.027198483422398567, 'sim_time': 2.4052476985380054, 'stop_time_buffer': 0.5011909846216441, 'theta_stopped_vel': 0.08498551743105054, 'trans_stopped_vel': 0.08210125556215644, 'vth_samples': 27, 'vx_samples': 6, 'vy_samples': 7, 'publish_frequency': 5.691762300208211, 'resolution': 0.12472607478499413, 'transform_tolerance': 1.9322881899774074, 'update_frequency': 1.081170997582376, 'cost_scaling_factor': 19.15089513361454, 'inflation_radius': 1.2339085143059492, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
108,65.96,5.22,1.41,0,0.2,0.54,"{'controller_frequency': 3.0376746468245983, 'planner_patience': 6.7587711326777935, 'controller_patience': 3.1527552902698517, 'conservative_reset_dist': 2.6443472132086754, 'acc_lim_theta': 1.9865339770913124, 'acc_lim_trans': 0.2800201289355755, 'acc_lim_x': 2.6793135590851307, 'forward_point_distance': 0.5285000511445105, 'goal_distance_bias': 27.034637983888388, 'max_scaling_factor': 0.450288162380457, 'max_vel_theta': 1.6267406810075045, 'max_vel_trans': 0.590174474241212, 'max_vel_x': 0.6048509033862501, 'min_vel_theta': 2.3038151431828737, 'min_vel_trans': 0.1219990659505129, 'min_vel_x': -0.10772233810275791, 'occdist_scale': 0.09820310012437403, 'oscillation_reset_angle': 0.19847273603081705, 'path_distance_bias': 13.795299232006073, 'scaling_speed': 0.23152641039341687, 'sim_granularity': 0.03217056149616837, 'sim_time': 0.9174687089398503, 'stop_time_buffer': 1.3594815330579877, 'theta_stopped_vel': 0.06178005877882242, 'trans_stopped_vel': 0.0721037982031703, 'vth_samples': 24, 'vx_samples': 9, 'vy_samples': 4, 'publish_frequency': 5.902317696250975, 'resolution': 0.08456764098256828, 'transform_tolerance': 0.8608325267210604, 'update_frequency': 4.675611233338714, 'cost_scaling_factor': 2.7741228621453047, 'inflation_radius': 0.5932078443467617, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
109,53.36,3.32,1.14,0,0.2,0.67,"{'controller_frequency': 5.858538430184126, 'planner_patience': 6.426449488848448, 'controller_patience': 5.898166496306658, 'conservative_reset_dist': 1.743739452213049, 'acc_lim_theta': 4.101895480137319, 'acc_lim_trans': 0.47407403700053696, 'acc_lim_x': 3.250628873705864, 'forward_point_distance': 0.2649079225026071, 'goal_distance_bias': 34.27200945559889, 'max_scaling_factor': 0.19193453341722488, 'max_vel_theta': 0.5737338531762362, 'max_vel_trans': 0.5057869692798704, 'max_vel_x': 0.7099923551548273, 'min_vel_theta': 2.964000695385039, 'min_vel_trans': 0.13715889155864716, 'min_vel_x': -0.16164042223244904, 'occdist_scale': 0.3238748187199235, 'oscillation_reset_angle': 0.19609924480319024, 'path_distance_bias': 17.225459963083267, 'scaling_speed': 0.2394165089353919, 'sim_granularity': 0.03919767955318093, 'sim_time': 2.4604690009728074, 'stop_time_buffer': 0.19308505225926637, 'theta_stopped_vel': 0.10082172024995088, 'trans_stopped_vel': 0.1371994400396943, 'vth_samples': 22, 'vx_samples': 7, 'vy_samples': 15, 'publish_frequency': 2.360355163924396, 'resolution': 0.07109470100142062, 'transform_tolerance': 1.787704547867179, 'update_frequency': 2.1635467503219843, 'cost_scaling_factor': 19.90415759012103, 'inflation_radius': 0.851343348249793, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
110,40.72,3.56,1.21,0,0.2,0.69,"{'controller_frequency': 5.79209154471755, 'planner_patience': 5.8297805823385715, 'controller_patience': 6.274023417383432, 'conservative_reset_dist': 4.732768692076206, 'acc_lim_theta': 4.361217176076025, 'acc_lim_trans': 0.1629585962742567, 'acc_lim_x': 2.431706327944994, 'forward_point_distance': 0.36567857293412087, 'goal_distance_bias': 21.523067019879818, 'max_scaling_factor': 0.3681183192878962, 'max_vel_theta': 1.4375650282017887, 'max_vel_trans': 0.7269009840209038, 'max_vel_x': 0.35680849752388893, 'min_vel_theta': 2.496960715390742, 'min_vel_trans': 0.13936216160655024, 'min_vel_x': -0.28219709191471337, 'occdist_scale': 0.32442848742939534, 'oscillation_reset_angle': 0.4157758079469204, 'path_distance_bias': 47.70773883908987, 'scaling_speed': 0.2729754734784364, 'sim_granularity': 0.0329223442543298, 'sim_time': 2.3403272600844502, 'stop_time_buffer': 0.4068348908796906, 'theta_stopped_vel': 0.13395235501229763, 'trans_stopped_vel': 0.10872819293290376, 'vth_samples': 14, 'vx_samples': 5, 'vy_samples': 13, 'publish_frequency': 3.356152613647282, 'resolution': 0.05866113137453795, 'transform_tolerance': 0.250826583430171, 'update_frequency': 5.243438886478543, 'cost_scaling_factor': 19.678219247609377, 'inflation_radius': 0.8475810304284095, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
111,58.64,4.24,1.14,0,0.0,0.61,"{'controller_frequency': 5.46521433070302, 'planner_patience': 4.828997705131769, 'controller_patience': 5.54042524471879, 'conservative_reset_dist': 3.0720523856580257, 'acc_lim_theta': 1.581511033140123, 'acc_lim_trans': 0.34355790056288243, 'acc_lim_x': 4.153152909129858, 'forward_point_distance': 0.5462194042280316, 'goal_distance_bias': 28.79535143263638, 'max_scaling_factor': 0.22666683457791806, 'max_vel_theta': 1.296509244479239, 'max_vel_trans': 0.6616530637722462, 'max_vel_x': 0.3620078272651881, 'min_vel_theta': 2.372377253137529, 'min_vel_trans': 0.14277635915204884, 'min_vel_x': -0.1280768221244216, 'occdist_scale': 0.12328035631217063, 'oscillation_reset_angle': 0.13165880925953388, 'path_distance_bias': 47.80401151627302, 'scaling_speed': 0.3178015265613794, 'sim_granularity': 0.039431946258991955, 'sim_time': 0.8355361139401793, 'stop_time_buffer': 0.6862135732546448, 'theta_stopped_vel': 0.14931305963546038, 'trans_stopped_vel': 0.09304187707602977, 'vth_samples': 20, 'vx_samples': 7, 'vy_samples': 8, 'publish_frequency': 3.579723186790943, 'resolution': 0.12262381803244353, 'transform_tolerance': 0.38794868215918543, 'update_frequency': 2.54800346121192, 'cost_scaling_factor': 11.929190033115447, 'inflation_radius': 1.0189862497150897, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
112,93.88,3.9,0.64,0,0.0,0.57,"{'controller_frequency': 4.459774821996689, 'planner_patience': 3.285085216164589, 'controller_patience': 3.0124612748622894, 'conservative_reset_dist': 2.2080400586128235, 'acc_lim_theta': 5.099041959922761, 'acc_lim_trans': 0.4680475663393736, 'acc_lim_x': 1.0466416515409946, 'forward_point_distance': 0.5211704819463193, 'goal_distance_bias': 37.63428760692477, 'max_scaling_factor': 0.1898746840655804, 'max_vel_theta': 0.6883536004461348, 'max_vel_trans': 0.7248847084119916, 'max_vel_x': 0.7385505876503885, 'min_vel_theta': 1.897731919772923, 'min_vel_trans': 0.17199303805828095, 'min_vel_x': -0.28135900273919107, 'occdist_scale': 0.3051009972114116, 'oscillation_reset_angle': 0.2675395354628563, 'path_distance_bias': 10.29834359884262, 'scaling_speed': 0.25747022759169336, 'sim_granularity': 0.021835718443617223, 'sim_time': 1.9761101147159934, 'stop_time_buffer': 1.1814590655267239, 'theta_stopped_vel': 0.0931509705260396, 'trans_stopped_vel': 0.05955989770591259, 'vth_samples': 13, 'vx_samples': 5, 'vy_samples': 8, 'publish_frequency': 3.602298273704946, 'resolution': 0.0976790738478303, 'transform_tolerance': 1.2524211205542088, 'update_frequency': 1.9324690466746688, 'cost_scaling_factor': 3.804873924702406, 'inflation_radius': 1.2278718631714582, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
113,154.44,0.64,0.4,0,0.8,0.59,"{'controller_frequency': 6.7725183591246605, 'planner_patience': 4.0702076852321625, 'controller_patience': 6.872481249272823, 'conservative_reset_dist': 4.097990706562996, 'acc_lim_theta': 2.668147360906005, 'acc_lim_trans': 0.30688352733850477, 'acc_lim_x': 1.705014318227768, 'forward_point_distance': 0.5276787950657308, 'goal_distance_bias': 14.746414804831147, 'max_scaling_factor': 0.31037107184529306, 'max_vel_theta': 1.0553704928606749, 'max_vel_trans': 0.4211978544015437, 'max_vel_x': 0.4049777557142079, 'min_vel_theta': 2.0200710967183113, 'min_vel_trans': 0.10169607149437071, 'min_vel_x': -0.13789448915049432, 'occdist_scale': 0.08717862134799362, 'oscillation_reset_angle': 0.21202465482056143, 'path_distance_bias': 47.03748531639576, 'scaling_speed': 0.16731271985918283, 'sim_granularity': 0.03081845054402947, 'sim_time': 2.5110477013513446, 'stop_time_buffer': 0.14796738233417273, 'theta_stopped_vel': 0.1309298465028405, 'trans_stopped_vel': 0.1060369244776666, 'vth_samples': 30, 'vx_samples': 6, 'vy_samples': 10, 'publish_frequency': 5.628888019360602, 'resolution': 0.09281931164674462, 'transform_tolerance': 1.873909774981439, 'update_frequency': 5.201466804370284, 'cost_scaling_factor': 10.697866436094046, 'inflation_radius': 1.4156683970242738, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
114,80.6,0.18,0.59,0,0.6,0.79,"{'controller_frequency': 4.343203525990248, 'planner_patience': 5.056167524307966, 'controller_patience': 4.220590755343437, 'conservative_reset_dist': 2.7941748537123203, 'acc_lim_theta': 2.9813327317126097, 'acc_lim_trans': 0.3556754257529974, 'acc_lim_x': 3.1185935102403164, 'forward_point_distance': 0.6704612107947469, 'goal_distance_bias': 38.740782625973225, 'max_scaling_factor': 0.26153571531176567, 'max_vel_theta': 0.9540184433571994, 'max_vel_trans': 0.5424513055477291, 'max_vel_x': 0.31971801817417145, 'min_vel_theta': 2.722040099557489, 'min_vel_trans': 0.1718839573673904, 'min_vel_x': -0.25188366919755933, 'occdist_scale': 0.1135195127222687, 'oscillation_reset_angle': 0.33141506202518944, 'path_distance_bias': 17.147890329360962, 'scaling_speed': 0.16158798448741435, 'sim_granularity': 0.04194691663607955, 'sim_time': 1.5749388625845313, 'stop_time_buffer': 1.3214865749701858, 'theta_stopped_vel': 0.06007584277540445, 'trans_stopped_vel': 0.08323813108727336, 'vth_samples': 16, 'vx_samples': 9, 'vy_samples': 4, 'publish_frequency': 2.2106882268562913, 'resolution': 0.02063573492690921, 'transform_tolerance': 1.646968561410904, 'update_frequency': 2.7801458295434713, 'cost_scaling_factor': 9.070708556100726, 'inflation_radius': 0.8449438098818063, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
115,72.6,1.69,0.9,0,0.4,0.73,"{'controller_frequency': 5.957600194960833, 'planner_patience': 5.209695812314749, 'controller_patience': 3.7863211072981358, 'conservative_reset_dist': 1.1319711431860924, 'acc_lim_theta': 3.904312611091882, 'acc_lim_trans': 0.44602581672370434, 'acc_lim_x': 4.2396315932273865, 'forward_point_distance': 0.5848653534427285, 'goal_distance_bias': 34.36494620516896, 'max_scaling_factor': 0.28880666829645635, 'max_vel_theta': 0.5955950538627803, 'max_vel_trans': 0.5045522583648563, 'max_vel_x': 0.5393398198764772, 'min_vel_theta': 2.569865637458861, 'min_vel_trans': 0.16387321846559644, 'min_vel_x': -0.26571646705269814, 'occdist_scale': 0.08694227430969477, 'oscillation_reset_angle': 0.2462364960461855, 'path_distance_bias': 10.994995906949043, 'scaling_speed': 0.3418196931481361, 'sim_granularity': 0.020530698504298926, 'sim_time': 2.1771481931209564, 'stop_time_buffer': 1.4245488118380307, 'theta_stopped_vel': 0.05282521164044738, 'trans_stopped_vel': 0.10876595713198184, 'vth_samples': 28, 'vx_samples': 9, 'vy_samples': 6, 'publish_frequency': 2.373769319616258, 'resolution': 0.0891015967912972, 'transform_tolerance': 0.2500039733946324, 'update_frequency': 5.524166099727154, 'cost_scaling_factor': 13.606371724046767, 'inflation_radius': 1.4169870737940073, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
116,100.16,0.92,0.4,0,0.4,0.7,"{'controller_frequency': 6.577911272644997, 'planner_patience': 5.113879859447479, 'controller_patience': 3.4575003646314144, 'conservative_reset_dist': 3.2022918723523617, 'acc_lim_theta': 3.251549684815109, 'acc_lim_trans': 0.20212508328258993, 'acc_lim_x': 2.6308833062648773, 'forward_point_distance': 0.2695572142489254, 'goal_distance_bias': 6.1493503069505095, 'max_scaling_factor': 0.14832302778959275, 'max_vel_theta': 0.5190558265894651, 'max_vel_trans': 0.7010600492823869, 'max_vel_x': 0.5245620648376643, 'min_vel_theta': 2.639491515699774, 'min_vel_trans': 0.12466803640127183, 'min_vel_x': -0.21851456807926295, 'occdist_scale': 0.28048913446255036, 'oscillation_reset_angle': 0.27435824982821944, 'path_distance_bias': 43.921301402151585, 'scaling_speed': 0.20710852127522228, 'sim_granularity': 0.042984285028651356, 'sim_time': 3.2964927665889263, 'stop_time_buffer': 0.7580880487337708, 'theta_stopped_vel': 0.1174640441313386, 'trans_stopped_vel': 0.12573294322937728, 'vth_samples': 22, 'vx_samples': 6, 'vy_samples': 14, 'publish_frequency': 2.3456609146669507, 'resolution': 0.10323708707466722, 'transform_tolerance': 0.767749765329063, 'update_frequency': 5.541053455322981, 'cost_scaling_factor': 18.324989943765104, 'inflation_radius': 0.8406832359731198, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
